,_id,text,tags,definitions,technical_instruction_for_dev,sap_products,content_relevant_to_technical_risks,cost_information,risk_for_gl,support_information,marked,is_priority_statement,user_id
300,5e94e5dbe55dd0f9169ca61c,"Any person or entity that participates or attempts to participate in our associate marketing program (the “ Associates Program” and such person or entity, “ you”, or an “ Associate”) must accept this Associates Operating Agreement (this “ Agreement”) without change. By registering for or using the Associates Site, you agree to this Agreement, including the Program Policies (defined in Section 11), which are incorporated by reference (for example, our Associates Program Participation Requirements, Associates Program IP License, Associates Program Fee Statement, and Associates Program Trademark Guidelines.) Please read them carefully.",['general requirements'],1,0,0,0,0,0,0,1.0,1.0,I831094
301,5e94e5dbe55dd0f9169ca61d,"The Associates Program permits you to monetize your website, social media user-generated content, or online software application (referred to here as your “ Site”), by placing on your Site links to the amazon.com website or any other U.S. site which is included in the Associates Program Fee Statement (each an “ Amazon Site”). The links must properly use the special “tagged” link formats we provide and comply with this Agreement (“ Special Links”).","['general requirements', 'technical requirements']",0,0,0,1,0,0,0,1.0,1.0,I831094
302,5e94e5dbe55dd0f9169ca61e,"When our customers click through the Special Links to purchase an item sold or services offered on the Amazon Site (a “ Product”) or take other actions, you can receive program fees for qualifying purchases, as further described in (and subject to the limitations in) the Associates Program Fee Statement . In order to facilitate your advertisement of Products, we may make available to you data, images, text, link formats, widgets, links, marketing content, and other linking tools, application program interfaces, and other information in connection with the Associates Program (“ Content”). Content specifically excludes any data, images, text, or other information or content relating to product offerings on any site other than the Amazon Site.",['general requirements'],0,0,0,0,0,0,0,0.0,1.0,
303,5e94e5dbe55dd0f9169ca61f,"If you violate this Agreement, or if you violate terms and conditions applicable to any other Amazon marketing program (for example, the Amazon EU Associates Programme, the Amazon.ca Associates Program, the Amazon.cn Associates Program, the Amazon.co.jp Associates Program, the Amazon.in Associates Program, the Amazon.com.br Associates Program, the Amazon.com.mx Associates Program, the Amazon Mobile App Distribution Agreement , or the Amazon Mobile App Distribution Program Materials License Agreement ) then, in addition to any other rights or remedies available to us, we reserve the right to withhold (and you agree you will not be eligible to receive) any and all fees otherwise payable to you under this Agreement, whether or not directly related to such violation.","['obligations', 'payment']",0,0,0,0,1,0,0,0.0,1.0,
304,5e94e5dbe55dd0f9169ca620,"Our customers are not, by virtue of your participation in the Associates Program, your customers. As between you and us, all pricing, terms of sale, rules, policies, and operating procedures concerning customer orders, customer service, and product sales set forth on the Amazon Site will apply to those customers, and we may change them at any time. You will not handle or address any contacts with any of our customers, and, if contacted by any of our customers for a matter relating to interaction with an Amazon Site, you will state that those customers must follow contact directions on that Amazon Site to address customer service issues.",['general requirements'],0,0,0,0,0,0,0,1.0,1.0,I831094
305,5e94e5dbe55dd0f9169ca621,"You represent, warrant, and covenant that (a) you will participate in the Associates Program and create, maintain, and operate your Site in accordance with this Agreement, (b) neither your participation in the Associates Program nor your creation, maintenance, or operation of your Site will violate any applicable laws, ordinances, rules, regulations, orders, licenses, permits, guidelines, codes of practice, industry standards, self-regulatory rules, judgments, decisions, or other requirements of any applicable governmental authority (including all such rules governing communications, data protection, advertising, and marketing) or any contract or other binding obligation to any third party, (c) you are lawfully able to enter into contracts (e.g. you are not a minor or otherwise legally prevented from contracting), (d) you have independently evaluated the desirability of participating in the Associates Program and are not relying on any representation, guarantee, or statement other than as expressly set forth in this Agreement, (e) you will not participate in the Associates Program or use any other Service Offerings (as defined in Section 7) if you are the subject of U.S. sanctions or of sanctions consistent with U.S. law imposed by the governments of the country where you are using any Service Offering, (f) you will comply with all U.S. or other export and re-export restrictions that may apply to goods, software, technology and services, and (g) the information you provide in connection with the Associates Program is accurate and complete at all times. You can update your information by logging into your account on the Associates Site and selecting “Account Settings”.","['jurisdiction', 'general requirements']",0,0,0,0,0,1,0,1.0,1.0,I831094
306,5e94e5dbe55dd0f9169ca622,"We do not make any representation, warranty, or covenant regarding the amount of traffic or fees you can expect at any time in connection with the Associates Program, and we will not be liable for any actions you undertake based on your expectations.",['as-is and as-available'],0,0,0,0,0,0,0,0.0,1.0,
307,5e94e5dbe55dd0f9169ca623,"The term of this Agreement will begin upon your registration on or use of the Associates Site and will end when terminated by either you or us. Either you or we may terminate this Agreement at any time, with or without cause, by giving the other party written notice of termination. You can provide termination notice by logging into your account on the Associates Site and selecting the option to close your account in “Account Settings”.",['termination/suspension'],0,0,0,0,0,0,0,1.0,1.0,I831094
308,5e94e5dbe55dd0f9169ca624,"We may hold accrued unpaid advertising fees for a reasonable period of time following termination to ensure that the correct amount is paid (for example, to account for any cancelations or returns).",['payment'],0,0,0,0,1,0,0,0.0,1.0,
309,5e94e5dbe55dd0f9169ca625,"Upon any termination of this Agreement, all rights and obligations of the parties will be extinguished, including any and all licenses granted in connection with this Agreement, except that the rights and obligations of the parties under Sections 3, 4, 5, 6, 7, 8, 10, and 11 of this Agreement, Sections 4 and 6 of the Associates Program Participation Requirements , Section 3 of the Associates Program IP License , together with any payable but unpaid payment obligations under this Agreement, will survive the termination of this Agreement. No termination of this Agreement will relieve either party for any liability for any breach of, or liability accruing under, this Agreement prior to termination.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
